Day,Match_Day,Date,Referee,Team,Opponent,Formation,Possession,Open_Play_Pass,Passes_Completed,Passes_Under_Pressure,Ground_Passes,High_Passes,SoT%,G/SoT,Avg_Shots_Distance,FK_Shots,PK,Shot_Creating_Actions,Successful_Dribbles,Final_Third_Entries,Final_Third_Entries_Allowed,Save%,Clean_Sheet,PK_Allowed,Defensive_Actions,Aerial_Battles_Won%,OG,xG,xGA,npxG,npxGA,Scored,Conceded,xpts,Net_npxG,PPDA,Allowed_PPDA,Total_Points,Pts,Total_Goals,Total_Conceded,Result,Home_Shots,Home_SoT,Home_Fouls,Home_Corners,Home_Yellow,Home_Red,Away_Shots,Away_SoT,Away_Fouls,Away_Corners,Away_Yellow,Away_Red
Wed,2.0,12/15/2019 20:00,M Dean,Everton,Manchester United,3-4-3,30.0,359.0523329476347,587.568514626819,75.39030175852406,357.3074065352483,52.96243272606659,25.1080409424329,0.502535099548569,13,0,-0.4227457110709709,-12.328538267674674,67.97791851041092,8.712521771268296,8.109171127167984,90.35223200511498,0.8942758705151226,0.043056070303807044,-0.4708059224205615,57.23647905736814,0.06947846722804032,2.28316130925303,1.6877340708548383,0.21194611412578834,1.9151028858521784,-2.6749492002455937,1,2.6056277620414607,1.1549993125335083,12.73872298195317,13.059204572623349,10,0,9,15,w,20,2,8,4,2,0,9,2,10,1,2,0
Wed,12.0,02/10/2020 20:00,J Moss,West Ham,Chelsea,4-4-2,50.424662554431656,469.3866456618687,346.05433351443287,86.357557099779,299.94705567582173,106.17424508122754,29.554318968429275,0.5390015814176882,12,0,0.3919842951369421,20.790212837060512,78.34711511318537,6.019939778168149,6.816237724924964,55.28104515608745,0.26293974478329096,0.23279000037601963,0.6529842915699536,56.07245624118208,0.1846806005548278,1.7829676054618844,2.2083185643012575,2.08524766457562,1.6783336848930506,1.3569809530406791,1,1.1385561914692426,0.1536582050116515,-4.243523300493024,14.230387742202549,7,0,39,44,w,1,4,9,3,2,0,9,4,10,6,1,0
Wed,8.0,11/24/2019 20:00,C Kavanagh,West Ham,Chelsea,3-4-1-2,53.8968777167596,438.6537259062825,114.48381694628671,82.40410993635938,272.6450040226517,116.21947918800171,32.05569656939623,0.3776988240837326,19,1,0.303597346715821,19.251575855795377,92.52375711531414,15.589292964861828,14.233489064452646,36.4183902661538,0.41575355367681016,0.2969091376540843,0.5188276803695251,64.09817693420085,-0.004289664301933609,0.8778675002322816,1.9549615706294112,1.8060519537402477,2.872968424452374,1.900679234624346,1,0.6034135999857199,-0.35992779825584054,-3.284406507529468,11.180506513812512,28,1,53,36,w,16,2,6,12,0,0,2,7,16,4,2,0
Sat,11.0,10/27/2019 20:00,P Tierney,Manchester City,Leicester,4-1-4-1,37.94885777976062,386.64115989035673,345.3112012604603,72.80601183321173,254.18250166219758,74.75509419656724,40.24411101249478,0.1485134919946349,19,1,0.13255621351234384,17.646623886652577,54.56858677830639,5.844372871746923,12.861223340727573,82.9165207178845,-0.31175021504952555,0.05809339466189392,-0.13001817040421249,61.93602838781871,-0.36228752995626623,2.2651636606117758,0.8444639211170644,0.4993198368637861,1.4632700642706944,1.7657117976776011,1,1.439454346986524,0.38761385192125014,16.218309197498343,13.249524853235389,16,2,39,19,d,3,7,9,8,1,0,10,9,14,5,1,0
Sun,23.0,01/09/2020 20:00,A Madley,Burnley,Bournemouth,4-1-4-1,45.63950601421345,336.1866724368213,454.8503836536447,34.28462816016355,411.3213127772427,100.86750033292668,28.90931381010604,0.4544879328248862,18,0,0.23369560120484187,10.97653177213312,76.7115883884208,7.014539970948233,6.8898324504885755,100.0,0.44444288588554387,0.07478242463383811,0.46686778678115914,45.357730902100045,-0.1441857324965051,0.4718133182202183,0.25733560862094973,1.9982785926108024,0.7705978866585762,2.0181902662961333,0,1.4217681574943193,-1.7341917583965867,12.80581290085544,1.4559103954928645,36,0,14,26,d,20,2,15,3,1,0,8,6,16,5,2,0
Tue,11.0,10/14/2019 20:00,K Friend,Arsenal,Everton,4-2-2-2,40.15969976183433,365.4303713464699,228.42960681889318,89.03666383283353,337.32925945899404,157.20417872564377,38.45731407023748,0.41843777115899045,16,0,0.3791649588411393,12.545724785899704,45.44817592447761,10.0659593762763,7.498630203897443,63.29524369352946,0.987171630549297,0.686666446965667,0.5313248970190537,39.874609112380924,0.03029236012505851,1.9787011458279677,0.885999947904297,1.1073741727670987,2.202637804372844,3.2275322557174664,1,0.5263008815956455,0.01785781661231785,4.544530713293435,7.212763437944078,17,0,34,16,w,5,2,10,0,0,0,1,5,14,7,3,0
Mon,9.0,03/07/2020 20:00,D Coote,Sheffield United,West Ham,3-4-3,48.59175758517845,727.4028199341828,549.3266017551146,32.299436314234576,339.72851972335474,92.21927288196596,45.670573319545234,0.5863190077826448,22,0,-0.12227009465197825,24.48060063763274,63.65863349083652,3.8947259720430654,0.9005374684421144,47.786546743765804,-0.18200277855990388,0.2694857994141714,0.4297176754249655,47.90518671847319,0.10065019778927786,2.5100812225893425,0.20578192064790413,1.9658300635211607,0.3484825101120179,1.0650609199536025,1,2.2089660304303242,-1.6491186819243064,18.026722407665044,12.598802565986649,13,1,32,33,d,9,5,7,3,1,0,13,2,12,4,0,0
Thu,26.0,11/30/2019 20:00,D England,Everton,Wolves,4-4-2,64.70974308005185,421.6096410011024,282.700654303433,68.13140415580338,412.7002193202429,91.94239807518012,13.051133933788748,0.1654881476700164,15,0,0.4547849939950138,21.9929836785455,68.27356733298208,-0.6946620794365712,0.4024673412090536,62.52217915764011,0.08099224424240101,0.11723201406091466,-0.6145912308476978,47.482184217442665,-0.1766465438359548,0.3938545580125228,1.533485923130638,2.1580436512631724,1.3947033139931744,-0.7068147937286442,1,1.91403877072396,1.7857859174156134,12.167160603322815,12.635495131509613,3,0,5,15,w,10,5,10,9,0,0,18,2,5,6,2,0
Thu,4.0,11/10/2019 20:00,A Marriner,West Ham,Norwich,4-1-4-1,64.43785964204086,191.83561575690445,553.738448688772,163.9003949571989,394.46593107337833,115.702243794554,62.59806693542981,0.18141424572738746,14,1,0.10764234241973658,24.255202150688824,38.65062295156969,10.448602844999332,11.578455415698382,72.56963828462624,-0.2519232730607231,0.32196639997485543,0.7596992425208354,48.974363413909444,0.12908677030577517,0.9265600001345375,0.8986543407761112,0.8401119246074399,1.893226286151298,2.0625905426075493,1,0.5973458357089017,2.477802413092665,16.737198307378158,-0.190845013294064,13,2,17,19,w,16,1,9,3,0,0,18,7,8,8,3,0
Fri,25.0,01/07/2020 20:00,G Scott,Liverpool,Aston Villa,4-2-3-1,51.4803826374926,714.1780964873803,500.2069308150463,158.70492278059788,526.6674226092375,102.5262825589088,12.325308424771077,0.4013481780164173,11,1,-0.1766569262410773,31.032337499674895,64.13008182598037,15.136149466675501,3.564838452721511,100.0,-0.6727470532387358,0.40732992473038554,0.8768720164168393,58.65679920544356,0.04833682368935863,-0.9200953648476133,-0.18663102789410857,0.6003413199638624,2.5615900158966647,1.1586425793456725,2,0.6210763771742424,-0.49364087187244643,15.990601790070187,11.85051047507046,4,1,11,28,w,10,3,10,6,1,0,12,2,7,2,3,0
Tue,28.0,02/12/2020 20:00,P Bankes,Manchester City,Watford,3-5-2,36.52017112457462,190.55471481381545,531.9441182777996,102.10078592271653,287.83900003543766,82.0082473850518,43.507439113043205,0.19065279378856048,17,0,0.3732850092271408,20.026516165788518,65.66916046791276,10.97922786831005,7.487676791478816,90.76167259706818,-0.1869006205999727,-0.14884670606873757,0.1068119862356045,33.383050442624565,0.42078700176117606,1.4591628307760622,2.0058808851106225,1.722922045819173,0.8343380751633147,1.340778460738382,0,2.1701073849797554,4.6091055202473825,23.201485800461256,-1.4747607573090793,68,4,29,0,l,9,3,11,5,2,0,10,0,8,3,0,0
Thu,24.0,11/01/2019 20:00,J Moss,Burnley,Manchester City,4-4-1-1,50.94522042924218,544.5273319538418,319.6389389119739,151.10550722399853,311.3813395955581,98.10067445939441,23.561071866014842,0.419357215142796,20,0,-0.13830687600846292,26.11113327353396,75.26392809366784,12.477187135527783,9.61902632313527,39.58757560981382,-0.2843423764226927,-0.2547302189663354,1.133189452953224,52.782647307283135,0.26567411032228416,-0.2056120511424413,0.5343160945808052,0.8551348529354107,1.1246935436393726,2.122064642242327,1,0.6490667885966905,-2.117162163352192,4.211529592616991,3.96836313962757,25,1,43,0,d,6,3,7,5,0,0,15,1,10,0,3,0
Fri,3.0,10/30/2019 20:00,M Atkinson,Aston Villa,Burnley,4-4-1-1,33.58550864043734,564.2308228160416,199.7801363755722,128.09364715652703,427.6342582012915,126.26697874526832,64.31074890869385,0.37916296364414215,12,0,0.29997956463208003,4.351803109428671,72.81745692584524,9.931200555707516,6.686999728954438,68.06798925215251,0.4034723762167843,0.26365976923511036,0.8563074894074285,52.70735754332027,0.5348488556838176,2.305153615942861,2.8174396287673993,1.4054391538794266,1.8744263511453458,2.1145454591145425,0,0.8683734643892149,2.0817665025847307,-1.5744063164200757,24.532019944155312,23,0,8,25,l,9,1,8,4,2,0,9,2,10,1,1,0
Fri,20.0,02/15/2020 20:00,A Madley,Norwich,Arsenal,4-2-3-1,65.50383078792993,580.8644606583763,473.3305227246082,-0.4501085058009835,455.1314582118241,150.04509141650053,6.903117577300442,0.3637350750762428,15,0,0.10289403106878436,27.059639605539964,69.04798970309102,3.5829838376373018,2.64661761415953,89.89234248770042,-0.18947285021000126,0.18125133130254575,1.8304390054831337,38.989729376454,-0.19166288754099095,-0.06007557467820068,2.301300079746748,0.8401893996309322,1.8338130424554075,0.8419840014349862,1,1.3129264806198577,-0.3313113650590098,26.55248701090088,10.140858392555089,31,0,43,17,w,14,4,8,1,3,0,15,7,19,7,0,0
Mon,7.0,08/23/2019 20:00,G Scott,Burnley,Sheffield United,4-3-2-1,55.28316405535207,343.92359936961907,153.53702984027183,137.06308518921207,-2.1569553073725842,142.47504052418736,34.169740673512706,0.08090416990522895,18,0,0.15694378952063465,38.58209691944961,51.168807700790126,5.976658682601541,10.758560731287906,44.61334759066798,0.575476716578815,-0.46248599295233106,0.997548690633169,51.561926389503384,-0.3843458258433731,2.3378995939758287,0.18559749154465455,1.2299916664983188,1.7339842428756167,1.9309502045844185,0,2.6349521500399256,-0.8407047229491975,17.11405778215253,4.44615904535565,18,1,29,5,w,12,5,7,5,2,0,15,0,9,2,0,0
Sun,15.0,12/02/2019 20:00,J Moss,Crystal Palace,Brighton,3-4-1-2,48.439548779264456,258.9538949630904,518.8069298126844,107.53897949645477,407.1260911774877,131.7958639362539,0.0,0.38516488850161684,22,0,-0.0662269800686924,23.718272494328744,61.58981237270103,4.245337023953302,10.268377891281936,77.78235084221446,0.32401268717369713,0.020853709013477384,0.22675930593281263,49.88500787060807,0.1288874683137788,-0.1791239607230568,1.712742610197642,-0.4024057582940437,1.8904421653597634,1.5567954379394418,1,0.9990871041771632,0.29537309717399823,17.52249044092576,17.39229661775044,17,3,42,12,d,11,7,8,6,0,0,8,4,12,3,1,0
Thu,13.0,10/16/2019 20:00,P Tierney,Aston Villa,Wolves,4-3-2-1,58.98054573465262,375.9623297363553,406.9222829350616,118.52671280449447,177.54297745394265,62.09846175726761,32.00755516135621,0.3530781015446871,15,0,-0.32675935132495093,26.28993545210064,38.94247987542126,12.004788181465532,11.559262459900548,66.71949968951607,-0.22763350379496522,-0.4061299534291337,0.7814956249103748,53.22433988574127,-0.1717497655711354,1.8190705301848575,1.188729229178199,1.3264896621674913,0.9122310527991583,1.7381298740728166,4,1.2763761059633916,-0.4609721902356971,8.363398654298418,12.171710925746215,31,0,45,31,d,16,5,12,7,1,0,17,8,6,3,1,0
Wed,13.0,11/21/2019 20:00,G Scott,Newcastle,Burnley,3-4-1-2,41.81580633211978,379.49906016727834,549.6421176060336,133.5269488241417,500.11242516746626,51.20672578911218,7.694812178111405,0.023924813951423762,12,0,0.6157636390436781,4.149610313831028,67.70114880847063,-1.9730235976150166,4.7653280274581835,88.28494080233844,0.42976987668466193,0.22182107787415015,1.7732310255024166,49.81040028918627,-0.12309972244542264,1.134425783756726,1.2051387723871054,2.0707181786554525,0.15290891289823993,2.086794825602818,0,0.9306877309656245,0.8757828569389147,15.100795401333166,16.68200143533571,30,1,0,42,d,16,7,6,0,3,0,2,3,8,2,1,0
Sun,10.0,09/23/2019 20:00,C Kavanagh,Chelsea,Brighton,4-3-3,57.410834729682925,622.1676612719225,634.5855607632923,157.12671833416655,400.249038490498,119.13473569731327,32.76462317075524,0.5137520897123832,14,0,0.33734345168963675,17.37097327312247,60.30822180468407,-0.02915673825452192,7.877522283141744,54.095772584262406,0.2788190235750215,0.48026227241700903,-0.15774098160542993,40.499939278662666,0.1690449810345249,2.4106122617674606,0.6476196816518327,1.4973155155252469,1.7607590631606003,1.4794026504236817,0,1.9037215777554874,-2.2850891001757057,-3.4045712080026007,15.462555948676734,29,0,19,14,l,13,7,6,3,3,0,3,2,15,6,3,0
Thu,16.0,09/13/2019 20:00,A Marriner,Sheffield United,Manchester City,3-5-2,65.5066257916582,540.0635778233145,641.584042587024,2.7596179400029257,221.6510882363666,96.99322341793469,36.57722644274599,0.03677492855404374,13,0,0.09541920964571268,12.252423256702151,64.25027093473769,6.050804777638259,5.8543838368398,41.38289924638721,0.5086119432227918,0.1558523774057906,0.05610591006960752,42.03733373288534,-0.1722837580034985,1.1312381044252389,1.9721895520864678,1.379521138085119,1.865920531903688,0.09099523062298864,0,1.6400613383859448,-0.40572739334044916,-6.309689303039477,11.386439109454894,34,1,0,28,l,15,5,8,7,2,0,8,5,12,6,2,0
Fri,18.0,10/03/2019 20:00,J Moss,Manchester United,Manchester City,4-4-1-1,61.53777249206763,394.7825100553109,570.3496019475592,129.82869548508842,164.12316078279997,98.4411034566033,17.387145477761642,0.09747447780950921,15,0,0.31582884769516667,24.635025784865903,82.66643268945921,-4.123430456121254,8.757842816396312,82.32928663525425,0.06324071521349822,0.10423317457631892,1.825231983261875,42.75249813163849,0.35455002172045935,0.2635009866623841,1.634917594870484,2.244158310443331,2.3478706237765334,3.289452445004457,0,1.2048529709898022,-0.1573384931972509,18.567255744603578,4.051898432226539,19,0,34,8,l,22,4,8,10,1,0,8,5,7,6,2,0
Sun,26.0,02/26/2020 20:00,T Robinson,Sheffield United,Leicester,4-3-2-1,46.40759049044098,564.8653585279241,387.0742546732308,104.3856697305628,141.045691884045,83.82545519682832,45.311553834288404,0.181373188507842,23,0,0.38654228945585545,24.12433362924101,66.76149380564951,13.401327816344212,1.5253926289547595,53.91901480804445,0.6979940719962323,-0.18067525680132954,0.9661451529057139,43.97172158882058,0.01845618475597726,1.0686654414597072,0.5474969357868046,1.7543279309535142,1.967454422462227,-0.00868682827847378,0,0.6268694569910563,-1.3434009671062623,9.906522605007842,6.0975952173439305,19,3,15,25,l,17,5,9,10,2,0,23,1,8,9,3,0
Thu,18.0,01/11/2020 20:00,L Mason,Leicester,Liverpool,4-2-2-2,59.903846858493075,629.5379418669321,449.82490433194323,111.08324967101784,421.2868034118944,152.1884000287317,18.136959542842376,0.5522434313503157,19,0,0.11786115454545003,9.672019120344675,43.050085025942785,4.341429370272625,-1.5172642768664257,32.47758675911532,0.09942754869015513,0.24869668355093535,0.4657804131054234,59.735373769104996,-0.06330807683666576,1.2871556784037126,-0.5250247353296016,0.8083836119637993,1.9789477024367437,1.046686208758498,1,1.1587284931728985,-1.099640967729726,13.692138204015276,26.72045188100452,47,1,17,9,l,23,7,6,8,0,0,11,0,9,3,3,0
Thu,5.0,12/13/2019 20:00,P Bankes,Burnley,Chelsea,3-4-3,45.308258762834406,377.41768930973655,402.63741258645325,100.51718806574043,401.4028012129486,141.76433701351087,36.73928476087633,0.4066893943344463,14,0,0.10288939776306942,31.21088441415864,59.06609805197107,12.102364293063353,16.525406616528826,67.51675682340294,0.9093360984731598,0.7106987555805507,-0.28925662337018576,64.66703044233944,0.048084977012037726,1.2513350071262916,0.15236707706923958,-0.042985261581286904,2.054556268577658,1.829657547373589,0,1.7131098509842548,-2.5007888338651565,18.35037577886635,4.765213209171532,12,1,24,35,w,13,3,14,9,3,0,16,2,10,5,2,0
Sat,3.0,08/26/2019 20:00,M Dean,Norwich,Crystal Palace,4-4-2,47.779969384971466,408.52316996345587,418.2138978316912,98.96983480574973,260.5195830434451,123.39645809414583,29.379697935507163,0.5926052369492769,21,0,0.4602689850595265,36.12334683990437,75.12240910177036,12.369829072259787,-2.3948686966271975,32.28276493054874,-1.049710533575126,0.23930531664642343,1.2887257977740605,55.98660260318147,0.11360183297987983,-0.25033892139706193,-1.3314092433515115,0.9353621772796663,0.9842526086584564,2.9532933677963316,2,1.7158244626187908,-0.04571777290294567,18.35743872221401,25.366442720655535,34,0,27,37,w,9,3,9,5,2,0,11,1,5,9,3,0
Wed,27.0,11/14/2019 20:00,C Kavanagh,Tottenham,Arsenal,3-4-1-2,53.91004827134485,383.6585885361807,267.48292164888636,73.98474268371258,180.78285145882495,92.1010352945232,57.62691171225283,0.4478029762371355,21,0,0.37756960012184204,24.7121677695958,53.38582330421114,1.913023276518146,7.64130605195474,82.44496768469247,0.7496801634422031,0.046231156311444324,0.8284882306275378,58.88559932799685,0.09771258920571879,0.23328731779470768,2.3804193617355054,1.3595985990207786,1.0075295338159926,1.2082318204064562,1,3.1561666102860144,-2.5062708839450507,18.641798420937064,4.242712863558079,10,1,31,31,l,20,1,7,4,0,0,16,4,4,2,2,0
Tue,19.0,02/07/2020 20:00,C Kavanagh,Wolves,Manchester City,4-1-4-1,65.80541065024934,488.0879939269963,153.67512017720642,108.09800063483715,497.71494778466877,86.56282786102929,40.80757680656157,0.7780507863166957,14,0,0.06635736820524771,23.84720363832937,67.77316701039436,5.176164454998687,7.506107307296531,77.78669717962839,1.031483919291103,-0.15528439758764032,1.305742846339507,40.74569214773938,-0.21379022741964995,1.8706511975535105,0.6883557719508726,-0.3702404048260133,0.7634794660388861,0.2732900198005548,1,1.9743659929425332,1.9833014839114242,0.9431622693312267,7.579417356511843,43,1,2,16,d,23,0,6,0,3,0,4,6,12,0,0,0
Fri,15.0,09/18/2019 20:00,D Coote,Norwich,Brighton,4-3-3,40.315482934075504,590.9670086274118,356.16794945976574,128.78215814252562,458.82346400589915,65.52113585718268,62.22067836389445,-0.28309404333416255,16,0,0.14090313227076273,24.626596209245204,66.40166437546998,0.9448703890428369,9.942322466659487,38.09014392542999,-0.4271227013941055,-0.08065328317985396,-0.11988753582110556,51.71183003642472,-0.06352156144095553,1.842155057882039,1.4961174832227622,3.075729286809746,2.1666262807815873,1.354702897317862,1,2.403285300543093,-0.19395758594026125,18.433296466033187,8.84360082584194,51,1,41,21,l,22,4,10,2,1,0,14,6,11,4,2,0
Wed,21.0,10/25/2019 20:00,S Hooper,Chelsea,Bournemouth,4-4-2,48.944481296512485,424.6096455217916,310.0021788837353,97.02851328422125,463.16935151322434,139.3799998493369,38.30836809518943,0.03810736227216338,15,0,0.5091570144413353,7.936682110279641,79.73361573496553,-1.5105213439420986,-1.1934004911147058,49.183218003894716,0.2418705405725739,0.38246367890852184,0.3863070175778796,52.96250697909725,0.05833865824211358,2.201153153387596,1.9252693111149504,1.9238569968230756,2.056072400604761,0.23341450145237252,0,2.1427353400157982,1.57207419766198,14.136942574287898,17.168813919308747,16,0,9,20,d,20,0,6,8,2,0,17,2,5,5,2,0
Wed,6.0,08/20/2019 20:00,M Dean,Manchester City,Arsenal,3-4-1-2,62.597303120029935,384.41055289644254,351.2595986661346,122.18745156371048,246.19800148813727,129.62081328654293,14.731494002581584,-0.06690608492719102,13,2,-0.04687263172929068,20.275333112249825,66.10659426186646,4.898683154463824,3.6848527658852612,100.0,1.0640923819079957,-0.002444977542053639,-0.4900711808415822,45.93591684650001,0.3836541775808823,1.2746486067357339,0.8458437337453085,1.3416767595998091,1.587344575959634,0.4923117609154566,2,0.898841963113178,-1.3576131901458577,15.547828724859574,10.439173435826891,15,0,28,16,l,11,1,17,10,2,0,8,4,15,6,0,0
